Unnamed: 0_level_0,RTOES_DIST,RTOES_DIST,RTOES_DIST,LTOES_DIST,LTOES_DIST,LTOES_DIST,RTOES_PROX,RTOES_PROX,RTOES_PROX,LTOES_PROX,LTOES_PROX,LTOES_PROX,RFTS_DIST,RFTS_DIST,RFTS_DIST,LFTS_DIST,LFTS_DIST,LFTS_DIST,RFTS_PROX,RFTS_PROX,RFTS_PROX,LFTS_PROX,LFTS_PROX,LFTS_PROX
1843,0.21904,0.202,0.00851,0.15763,0.73918,0.0061,0.17952,0.1693,0.01514,0.18056,0.69334,-0.00089,0.19726,0.16142,0.02397,0.15897,0.69081,0.00429,0.04868,0.04093,0.06725,0.24388,0.50862,0.01669
1844,0.21828,0.2032,0.00807,0.15767,0.73951,0.00668,0.17889,0.17022,0.0141,0.18055,0.69369,-0.00051,0.19668,0.1623,0.02281,0.15898,0.69116,0.0047,0.04863,0.04064,0.06464,0.24377,0.50887,0.01645
1845,0.21768,0.20282,0.00746,0.15779,0.74002,0.00694,0.17837,0.16971,0.01325,0.18053,0.69407,0.00012,0.19616,0.16175,0.02191,0.15898,0.69155,0.00546,0.04836,0.03943,0.06264,0.24363,0.50912,0.01606
1846,0.2175,0.20123,0.00659,0.15806,0.74047,0.00668,0.17818,0.16816,0.01255,0.18057,0.69428,0.00079,0.19595,0.16016,0.02123,0.15906,0.69179,0.00628,0.04801,0.03763,0.06081,0.24339,0.50915,0.01572
1847,0.21752,0.19952,0.0057,0.15844,0.74078,0.00634,0.17824,0.16645,0.01196,0.18074,0.6944,0.00115,0.19599,0.15842,0.02066,0.15924,0.69197,0.00671,0.04806,0.03545,0.0589,0.24306,0.50907,0.01562
1848,0.21747,0.19844,0.00502,0.15874,0.7409,0.00636,0.17835,0.1652,0.0114,0.18096,0.69453,0.00078,0.19611,0.15717,0.02005,0.15944,0.69217,0.0063,0.04867,0.03319,0.05688,0.24275,0.50906,0.01572
1849,0.21741,0.19794,0.00451,0.15882,0.74079,0.00664,0.1785,0.16446,0.0109,0.18112,0.69462,-0.00012,0.19631,0.15642,0.01945,0.15957,0.6923,0.00529,0.04956,0.03115,0.05467,0.24262,0.50913,0.01579
1850,0.21756,0.19753,0.00409,0.15875,0.7406,0.00672,0.17884,0.16386,0.01061,0.18118,0.69458,-0.00068,0.19668,0.15577,0.01905,0.1596,0.69224,0.00459,0.05047,0.02933,0.05227,0.24272,0.50913,0.01554
1851,0.21794,0.19691,0.00383,0.15873,0.74059,0.00634,0.17939,0.16309,0.01054,0.1812,0.69448,-0.00035,0.19724,0.15495,0.01891,0.1596,0.69207,0.00483,0.05147,0.02745,0.04992,0.24297,0.50903,0.01498
1852,0.21831,0.19618,0.00382,0.15887,0.74071,0.00577,0.17994,0.16214,0.01049,0.18126,0.69439,0.0004,0.19781,0.15399,0.0188,0.15965,0.69193,0.00551,0.05263,0.02538,0.04796,0.24315,0.50888,0.01447
1853,0.21848,0.19557,0.00392,0.15906,0.74075,0.00541,0.18034,0.16121,0.0102,0.18137,0.69433,0.00057,0.19826,0.15312,0.01846,0.15975,0.69188,0.00563,0.05394,0.02329,0.04645,0.24308,0.50875,0.01441
1854,0.21847,0.19525,0.00392,0.15917,0.7407,0.00535,0.18057,0.16052,0.00966,0.18147,0.69432,0.00015,0.19856,0.15252,0.01787,0.15982,0.69191,0.00514,0.05526,0.02142,0.04515,0.24281,0.50867,0.01473
1855,0.21834,0.19522,0.00374,0.15922,0.74075,0.00535,0.18072,0.16013,0.00906,0.18146,0.69437,-4e-05,0.19876,0.15224,0.01724,0.15981,0.69202,0.00494,0.05653,0.01982,0.04378,0.24244,0.50864,0.01501
1856,0.2182,0.1953,0.00355,0.15934,0.74105,0.00527,0.18084,0.1599,0.00863,0.18139,0.69451,0.00048,0.19893,0.1521,0.01681,0.15976,0.6922,0.00556,0.05767,0.01844,0.04229,0.24203,0.50862,0.01498
1857,0.21808,0.19527,0.00351,0.15961,0.74147,0.00507,0.18093,0.15962,0.00847,0.18138,0.69469,0.00142,0.19904,0.15188,0.01664,0.15978,0.6924,0.00662,0.05853,0.01722,0.04088,0.24171,0.50862,0.01474
1858,0.21803,0.19505,0.00361,0.15995,0.74177,0.00481,0.18099,0.15928,0.00845,0.18152,0.69484,0.00218,0.19912,0.15153,0.01657,0.15991,0.69255,0.0074,0.05896,0.01629,0.03969,0.2416,0.50862,0.01458
1859,0.21809,0.19482,0.00372,0.16021,0.74188,0.00459,0.18105,0.15902,0.00832,0.18173,0.6949,0.00234,0.19918,0.15121,0.01639,0.1601,0.69262,0.00743,0.05903,0.01583,0.0387,0.24167,0.50863,0.01465
1860,0.21826,0.1947,0.0038,0.16035,0.74184,0.00455,0.18115,0.15893,0.00803,0.18195,0.69492,0.0019,0.19926,0.15106,0.01608,0.16028,0.69265,0.00681,0.05888,0.01581,0.03773,0.24173,0.50864,0.01494
1861,0.21854,0.19462,0.00393,0.16044,0.74174,0.00475,0.18131,0.15892,0.00774,0.18212,0.69492,0.00121,0.19937,0.15099,0.01583,0.16043,0.6927,0.00605,0.05858,0.01605,0.03669,0.24155,0.50861,0.01529
1862,0.21887,0.19449,0.00419,0.16053,0.74167,0.00509,0.18149,0.1589,0.00762,0.18216,0.69488,0.00087,0.1995,0.15087,0.01575,0.16047,0.69274,0.0058,0.05813,0.01637,0.03553,0.24114,0.50847,0.01554
1863,0.21912,0.19435,0.00445,0.16059,0.74174,0.00529,0.18161,0.15889,0.0077,0.18205,0.69485,0.00133,0.19956,0.15075,0.01585,0.1604,0.69276,0.00642,0.05764,0.01663,0.03427,0.24074,0.50832,0.01561
1864,0.21921,0.19422,0.00459,0.16072,0.74199,0.0053,0.18162,0.15885,0.00788,0.18199,0.69493,0.00233,0.19951,0.15061,0.01606,0.16036,0.69284,0.00752,0.0572,0.01672,0.03302,0.2406,0.50831,0.01559
1865,0.21922,0.194,0.00464,0.16102,0.7423,0.00531,0.18158,0.15868,0.008,0.18219,0.69516,0.00308,0.19943,0.15038,0.01622,0.16054,0.69305,0.00818,0.05685,0.01662,0.03193,0.24071,0.50846,0.01574
1866,0.2192,0.19368,0.00466,0.16145,0.74253,0.00546,0.18152,0.1584,0.00799,0.18262,0.6954,0.00308,0.19934,0.15005,0.01622,0.16092,0.69331,0.00795,0.05657,0.01639,0.03105,0.24078,0.50862,0.0162
1867,0.21907,0.19342,0.00462,0.16182,0.74255,0.00566,0.18138,0.15816,0.00801,0.183,0.69546,0.00257,0.1992,0.14974,0.01614,0.16125,0.69347,0.00727,0.05634,0.01609,0.03026,0.24042,0.50854,0.01683
1868,0.21874,0.19337,0.00455,0.16203,0.74247,0.00583,0.1811,0.15808,0.00819,0.18302,0.69534,0.00216,0.19895,0.14958,0.01619,0.16127,0.6935,0.00688,0.05619,0.01575,0.02944,0.23934,0.50816,0.0174
1869,0.21825,0.19346,0.00453,0.16213,0.7425,0.00597,0.18073,0.15808,0.00849,0.18273,0.69519,0.00229,0.1986,0.14955,0.01641,0.161,0.69355,0.00722,0.05613,0.0153,0.02855,0.23771,0.50765,0.01795
1870,0.21778,0.19348,0.0046,0.16232,0.74272,0.00607,0.18038,0.15799,0.00868,0.18241,0.69516,0.00289,0.19825,0.14948,0.01664,0.16071,0.69372,0.00797,0.05616,0.01473,0.02764,0.23582,0.50718,0.01872
1871,0.21751,0.19335,0.00473,0.16272,0.74305,0.00618,0.1802,0.15775,0.0087,0.18228,0.69524,0.00338,0.19804,0.14929,0.01676,0.16057,0.69405,0.00851,0.05627,0.01413,0.02678,0.23373,0.50676,0.01978
1872,0.21754,0.19313,0.00484,0.1633,0.74336,0.00627,0.18025,0.15748,0.00863,0.18226,0.69533,0.00343,0.19807,0.14904,0.01677,0.16054,0.69445,0.00861,0.05642,0.01369,0.02602,0.23127,0.5063,0.02094
1873,0.21776,0.193,0.0049,0.16388,0.74368,0.00622,0.18046,0.15735,0.00851,0.18215,0.69538,0.00331,0.19826,0.14888,0.01665,0.16046,0.69486,0.00863,0.05656,0.01355,0.0254,0.22853,0.50579,0.02193
1874,0.21793,0.19305,0.00496,0.1643,0.74412,0.00588,0.1806,0.1574,0.0083,0.18185,0.69552,0.0036,0.19842,0.14889,0.01636,0.16019,0.69531,0.00907,0.05667,0.01361,0.02493,0.22586,0.5054,0.02254
1875,0.21787,0.19329,0.0051,0.16451,0.74469,0.00541,0.18055,0.15761,0.00805,0.18142,0.69581,0.00455,0.19841,0.14906,0.01597,0.15978,0.69579,0.01013,0.05673,0.0137,0.02459,0.22368,0.50523,0.02273
1876,0.21766,0.19359,0.00535,0.16459,0.74519,0.00517,0.18036,0.15786,0.00794,0.18101,0.69614,0.00569,0.19827,0.14928,0.01572,0.1594,0.69622,0.01136,0.05674,0.01376,0.02429,0.22218,0.50521,0.02272
1877,0.21751,0.19378,0.0056,0.16465,0.7455,0.00529,0.18024,0.158,0.00813,0.18082,0.69638,0.00637,0.19817,0.1494,0.01583,0.15921,0.69652,0.01204,0.05677,0.01373,0.02402,0.22137,0.50526,0.02281
1878,0.21751,0.19379,0.00577,0.16485,0.74566,0.00561,0.18029,0.15798,0.00854,0.18095,0.69651,0.00643,0.19821,0.14937,0.01626,0.15931,0.69669,0.01196,0.05691,0.01357,0.02379,0.22099,0.5053,0.02306
1879,0.21758,0.1937,0.00591,0.16529,0.74573,0.0059,0.18042,0.15787,0.00903,0.18131,0.69656,0.00622,0.19831,0.14927,0.01682,0.15962,0.69681,0.01155,0.05708,0.01335,0.02367,0.22059,0.50523,0.0233
1880,0.2176,0.19358,0.00605,0.16583,0.74582,0.00601,0.18047,0.15773,0.00938,0.18166,0.69658,0.00607,0.19835,0.14914,0.01723,0.15994,0.69694,0.01128,0.05718,0.01314,0.02369,0.21989,0.50506,0.02335
1881,0.21757,0.19343,0.00613,0.16623,0.74593,0.00597,0.18043,0.15758,0.00945,0.1818,0.69661,0.00602,0.1983,0.149,0.0173,0.16008,0.69707,0.01121,0.05714,0.013,0.02383,0.21904,0.50488,0.02319
1882,0.21755,0.19326,0.00605,0.16634,0.74601,0.00593,0.18036,0.15744,0.00919,0.18173,0.69663,0.00604,0.19824,0.14886,0.01704,0.16002,0.69716,0.01127,0.05696,0.013,0.02406,0.21837,0.50475,0.02282
1883,0.21755,0.19316,0.00588,0.16625,0.7461,0.00603,0.18031,0.15738,0.00882,0.18156,0.69669,0.00617,0.19819,0.14882,0.01669,0.15986,0.69722,0.01147,0.05679,0.01311,0.02433,0.21805,0.50472,0.02215
1884,0.21748,0.19333,0.00581,0.16603,0.74631,0.00639,0.18025,0.15754,0.00859,0.18133,0.6969,0.00647,0.19813,0.149,0.01648,0.15966,0.69738,0.01185,0.05679,0.01326,0.02453,0.21801,0.50486,0.02105
1885,0.2173,0.19379,0.00584,0.16568,0.74667,0.0069,0.18013,0.15792,0.00856,0.18102,0.69727,0.00681,0.19804,0.14942,0.01641,0.15936,0.69767,0.0123,0.05699,0.01338,0.0246,0.21808,0.50517,0.01958
1886,0.2171,0.1943,0.00587,0.16521,0.74697,0.00731,0.18003,0.15834,0.00861,0.18065,0.69761,0.00695,0.19799,0.14984,0.01635,0.15903,0.69791,0.01255,0.05729,0.01344,0.02452,0.21829,0.50551,0.01799
1887,0.21705,0.19457,0.00583,0.1648,0.74701,0.00746,0.18004,0.15854,0.00862,0.18043,0.69771,0.00672,0.19804,0.15003,0.01625,0.15882,0.69789,0.01238,0.05753,0.01343,0.02433,0.21881,0.50569,0.01664
1888,0.21719,0.19451,0.00575,0.16462,0.74677,0.00744,0.18016,0.15851,0.00858,0.18047,0.69755,0.00626,0.19818,0.14996,0.01613,0.15886,0.69764,0.01192,0.05757,0.01345,0.02418,0.21955,0.50565,0.01568
1889,0.21735,0.19432,0.00566,0.16467,0.74647,0.00742,0.18025,0.15839,0.00855,0.18067,0.69731,0.00586,0.19828,0.14978,0.01602,0.15906,0.69734,0.01154,0.05741,0.01354,0.02415,0.2202,0.50549,0.01503
1890,0.21735,0.19416,0.00554,0.16482,0.74627,0.0075,0.1802,0.15829,0.00854,0.18085,0.69713,0.00574,0.19823,0.14964,0.01595,0.15927,0.69714,0.01151,0.05717,0.01362,0.02425,0.22054,0.50533,0.01457
1891,0.2172,0.19405,0.00538,0.16496,0.74621,0.00761,0.18005,0.15819,0.00848,0.18093,0.69704,0.00592,0.19808,0.14954,0.01589,0.15938,0.69706,0.01181,0.05696,0.0136,0.02442,0.22055,0.5052,0.01424
1892,0.21706,0.19394,0.00526,0.165,0.74622,0.00764,0.17992,0.15808,0.00843,0.18092,0.69703,0.00615,0.19793,0.14947,0.01595,0.15938,0.69705,0.01208,0.05684,0.01349,0.02456,0.22047,0.50516,0.01412
1893,0.21702,0.19385,0.00532,0.16485,0.74626,0.00761,0.17989,0.15798,0.00854,0.18083,0.69709,0.00622,0.19785,0.14943,0.01622,0.15924,0.69708,0.01198,0.05682,0.01339,0.0246,0.22056,0.50526,0.01428
1894,0.21705,0.19381,0.00556,0.16463,0.74633,0.00755,0.17993,0.15793,0.00879,0.18073,0.6972,0.00613,0.19785,0.14941,0.01662,0.15907,0.69715,0.01159,0.05686,0.0133,0.02455,0.22062,0.50543,0.01466
1895,0.21713,0.19382,0.00574,0.1646,0.74647,0.00748,0.18003,0.15793,0.00895,0.18069,0.69733,0.00606,0.19793,0.14943,0.01685,0.15897,0.69731,0.0113,0.05697,0.01326,0.02449,0.22031,0.50552,0.01501
1896,0.21724,0.19391,0.00569,0.16478,0.74667,0.00747,0.18017,0.15799,0.00892,0.18069,0.69748,0.00614,0.19807,0.14951,0.01684,0.15897,0.69753,0.01135,0.05722,0.01323,0.02449,0.21964,0.50553,0.01511
1897,0.21733,0.19402,0.00555,0.16498,0.74691,0.00756,0.18031,0.15805,0.00883,0.18068,0.69764,0.0063,0.19821,0.14961,0.01678,0.15898,0.69776,0.01162,0.05756,0.01314,0.02454,0.21895,0.50554,0.01498
1898,0.21738,0.19399,0.00551,0.16522,0.74713,0.00768,0.18038,0.15799,0.0088,0.18072,0.6978,0.00646,0.19828,0.14959,0.01678,0.15905,0.698,0.01188,0.05776,0.01298,0.02456,0.21837,0.50557,0.01482
1899,0.21737,0.19378,0.00564,0.1657,0.74734,0.00768,0.18035,0.15779,0.0088,0.18097,0.69794,0.00654,0.19824,0.14938,0.01681,0.15931,0.69823,0.012,0.05765,0.01285,0.02448,0.21781,0.50555,0.01481
1900,0.21734,0.19355,0.00576,0.16634,0.74751,0.00762,0.18027,0.15761,0.00881,0.18136,0.69802,0.0066,0.19816,0.14916,0.01678,0.15969,0.69842,0.01203,0.0574,0.01279,0.02437,0.21723,0.50545,0.01498
1901,0.21728,0.19356,0.00575,0.16681,0.74757,0.00768,0.18021,0.15762,0.00881,0.18163,0.69803,0.00674,0.19813,0.14913,0.01666,0.15996,0.69851,0.01214,0.05732,0.01281,0.02428,0.21674,0.50532,0.01516
1902,0.21722,0.19382,0.00569,0.16692,0.74753,0.00798,0.18019,0.15784,0.00879,0.18164,0.69795,0.00705,0.19815,0.14933,0.01653,0.15997,0.69846,0.01247,0.05749,0.01287,0.02425,0.2164,0.50516,0.01519
1903,0.21719,0.19412,0.00571,0.16684,0.74741,0.00844,0.18021,0.15809,0.00881,0.18152,0.69782,0.00749,0.1982,0.14957,0.01646,0.15986,0.69833,0.01295,0.05769,0.01295,0.0242,0.2162,0.505,0.01507
1904,0.21721,0.19419,0.00586,0.16679,0.74729,0.00886,0.18021,0.15817,0.00889,0.18144,0.6977,0.00789,0.19821,0.14963,0.01649,0.15979,0.6982,0.01337,0.05767,0.01303,0.02406,0.21614,0.50486,0.01492
1905,0.2172,0.19403,0.00606,0.1669,0.74728,0.00912,0.18015,0.15806,0.00899,0.18152,0.69768,0.00818,0.19815,0.14946,0.01655,0.15986,0.69817,0.01362,0.0574,0.01306,0.02384,0.21612,0.5048,0.01481
1906,0.21714,0.19384,0.00622,0.16723,0.74742,0.00918,0.18004,0.15791,0.00903,0.18175,0.69779,0.00835,0.19802,0.14929,0.0166,0.16008,0.69831,0.01373,0.0571,0.01305,0.02359,0.216,0.50485,0.01484
1907,0.21701,0.19392,0.00635,0.16766,0.74766,0.00906,0.17992,0.15797,0.00898,0.18203,0.69797,0.0084,0.19788,0.14936,0.01662,0.16034,0.69856,0.0137,0.05702,0.01305,0.02327,0.21573,0.50494,0.01504
1908,0.21684,0.19427,0.00645,0.16797,0.74783,0.00882,0.17981,0.15824,0.00891,0.18219,0.69811,0.00834,0.19775,0.14968,0.01663,0.16049,0.69876,0.01361,0.05716,0.01307,0.02294,0.21534,0.50499,0.0153
1909,0.21666,0.19461,0.0065,0.16808,0.74786,0.00851,0.1797,0.15851,0.00886,0.18216,0.69809,0.00822,0.19764,0.14999,0.01663,0.16047,0.69881,0.01353,0.05734,0.01308,0.02272,0.21481,0.5049,0.01545
1910,0.21651,0.19471,0.00651,0.16822,0.74777,0.00818,0.17959,0.15856,0.00886,0.1821,0.69794,0.00804,0.19754,0.15006,0.01662,0.16044,0.69875,0.01346,0.05737,0.01301,0.0227,0.21413,0.50466,0.01548
1911,0.21642,0.19454,0.00652,0.16853,0.74766,0.00788,0.17948,0.15842,0.00899,0.18223,0.69778,0.00783,0.19745,0.14989,0.01668,0.16058,0.69867,0.01327,0.05719,0.01293,0.0228,0.21357,0.50439,0.01549
1912,0.21636,0.19433,0.0066,0.16894,0.74758,0.00768,0.17939,0.15825,0.00925,0.18254,0.69768,0.0076,0.19737,0.14967,0.01687,0.16087,0.69862,0.01294,0.05693,0.01289,0.02289,0.21339,0.50422,0.01556
1913,0.21632,0.19423,0.00675,0.1693,0.74756,0.00763,0.17932,0.15819,0.00951,0.18286,0.69764,0.00747,0.19731,0.14956,0.01706,0.16116,0.69862,0.01268,0.05673,0.01292,0.02289,0.21342,0.50415,0.01568
1914,0.2163,0.1943,0.00693,0.16954,0.7476,0.00759,0.17929,0.15826,0.0096,0.18305,0.69767,0.00746,0.19727,0.14962,0.01713,0.16134,0.69867,0.01264,0.05666,0.013,0.0228,0.21338,0.50415,0.01574
1915,0.21628,0.19446,0.00707,0.16968,0.7477,0.00739,0.17928,0.15841,0.00952,0.1831,0.69775,0.00743,0.19725,0.14978,0.01709,0.1614,0.69877,0.01266,0.05669,0.01311,0.02265,0.21323,0.50419,0.01572
1916,0.21623,0.19466,0.00717,0.16972,0.7478,0.00708,0.17924,0.15858,0.0094,0.1831,0.69783,0.00723,0.1972,0.14998,0.01703,0.16142,0.69888,0.01253,0.05674,0.0132,0.02248,0.21311,0.50427,0.0157
1917,0.21617,0.19482,0.00729,0.16977,0.74789,0.00692,0.1792,0.15872,0.00939,0.18314,0.69792,0.00698,0.19714,0.15015,0.01709,0.16148,0.69899,0.01232,0.05678,0.01325,0.02228,0.21309,0.50436,0.01575
1918,0.21612,0.19497,0.00751,0.16991,0.74794,0.00706,0.17918,0.15883,0.00956,0.18329,0.69798,0.00688,0.1971,0.15027,0.01732,0.16164,0.69906,0.01226,0.05685,0.01325,0.02207,0.21313,0.5044,0.01585
1919,0.21607,0.19511,0.0078,0.17017,0.74793,0.00735,0.17916,0.15893,0.00982,0.1835,0.69795,0.007,0.19707,0.15038,0.01761,0.16186,0.69907,0.01244,0.05694,0.01323,0.02193,0.21311,0.50435,0.01594
1920,0.216,0.19519,0.00805,0.1705,0.74783,0.00747,0.17911,0.15898,0.01002,0.18372,0.69783,0.00719,0.19703,0.15045,0.01784,0.1621,0.69899,0.01268,0.057,0.01318,0.02196,0.21298,0.50416,0.01608
1921,0.21597,0.19512,0.00813,0.1708,0.74765,0.00731,0.17909,0.15891,0.01008,0.18393,0.69762,0.00727,0.197,0.15039,0.01792,0.16231,0.69882,0.01277,0.05702,0.01307,0.02209,0.21293,0.50393,0.01636
1922,0.21603,0.19491,0.00801,0.17101,0.74747,0.00701,0.17915,0.1587,0.00998,0.1841,0.69744,0.00726,0.19706,0.15019,0.01785,0.16246,0.69864,0.01269,0.05709,0.01288,0.02219,0.21302,0.50375,0.01668
1923,0.21616,0.19466,0.00777,0.17108,0.74744,0.00682,0.17927,0.15845,0.00977,0.18414,0.6974,0.00728,0.19718,0.14995,0.01762,0.16251,0.69861,0.01272,0.05717,0.01268,0.02221,0.21306,0.50371,0.01679
1924,0.21631,0.19443,0.0075,0.17094,0.74758,0.00687,0.1794,0.15825,0.00948,0.18398,0.69753,0.00738,0.19732,0.14973,0.01729,0.16239,0.69873,0.01296,0.05721,0.01258,0.02217,0.21298,0.50384,0.01658
1925,0.2165,0.19427,0.00717,0.17056,0.74776,0.00707,0.17955,0.15813,0.00916,0.18369,0.69774,0.00748,0.19748,0.1496,0.01695,0.16212,0.6989,0.01318,0.05725,0.01257,0.02206,0.21305,0.50408,0.01621
1926,0.21672,0.19422,0.00672,0.1701,0.74793,0.0073,0.17975,0.15811,0.00882,0.18339,0.69795,0.00752,0.19766,0.14958,0.01664,0.16181,0.69903,0.0132,0.05733,0.01266,0.02189,0.21336,0.50436,0.01582
1927,0.21691,0.19423,0.00624,0.16979,0.74809,0.00751,0.17992,0.15814,0.00848,0.18319,0.69814,0.00756,0.19782,0.14963,0.01634,0.16161,0.69916,0.01324,0.05744,0.01277,0.02176,0.21353,0.50459,0.01543
1928,0.21704,0.19424,0.00588,0.16974,0.74822,0.00771,0.18007,0.15815,0.00819,0.18311,0.69826,0.00767,0.19798,0.14964,0.01605,0.16156,0.69929,0.01349,0.05763,0.01276,0.0217,0.2134,0.50469,0.01506
1929,0.21711,0.19421,0.00571,0.16985,0.74819,0.00788,0.18018,0.15806,0.00803,0.18315,0.6982,0.0078,0.19812,0.14957,0.01584,0.16166,0.69925,0.0138,0.05794,0.01253,0.02167,0.21333,0.5046,0.01474
1930,0.21708,0.19419,0.00563,0.1699,0.74792,0.00799,0.18022,0.15798,0.00798,0.18324,0.69795,0.00786,0.19819,0.1495,0.01571,0.16178,0.69897,0.01398,0.05825,0.01221,0.02161,0.21362,0.50437,0.01453
1931,0.21694,0.19429,0.00549,0.16971,0.74758,0.00808,0.18014,0.15803,0.0079,0.18322,0.69765,0.0079,0.19814,0.14956,0.01557,0.16176,0.6986,0.01406,0.05838,0.01208,0.02149,0.21421,0.50416,0.01445
1932,0.21679,0.19448,0.00527,0.16936,0.74733,0.00829,0.17999,0.15822,0.00769,0.18307,0.69745,0.00804,0.198,0.14974,0.01534,0.16162,0.69832,0.01423,0.05829,0.01223,0.02141,0.21485,0.50409,0.01445
1933,0.21678,0.19457,0.00505,0.16912,0.74721,0.00868,0.17994,0.15834,0.00746,0.18302,0.69739,0.0083,0.19795,0.14986,0.01512,0.16157,0.69817,0.01451,0.05812,0.01247,0.02142,0.21553,0.50414,0.01446
1934,0.21699,0.19444,0.00494,0.16915,0.74714,0.0092,0.18011,0.15826,0.00742,0.18327,0.69739,0.00854,0.1981,0.14976,0.0151,0.16179,0.69806,0.01467,0.05805,0.01259,0.02139,0.21652,0.50425,0.01439
1935,0.21737,0.1942,0.00492,0.16936,0.74704,0.00977,0.18044,0.15808,0.00761,0.18374,0.69737,0.00872,0.19841,0.14954,0.01528,0.16221,0.69793,0.01466,0.05813,0.0126,0.02129,0.21776,0.50436,0.01422
1936,0.21769,0.19406,0.00494,0.16955,0.74693,0.01048,0.18075,0.15798,0.00784,0.18413,0.69733,0.009,0.19872,0.14939,0.01546,0.16256,0.6978,0.01483,0.05832,0.01257,0.02127,0.21874,0.50441,0.01398
1937,0.21778,0.19406,0.00498,0.16962,0.74684,0.01138,0.18086,0.15796,0.00793,0.18424,0.69726,0.00957,0.19887,0.14936,0.01545,0.1627,0.6977,0.01545,0.05849,0.01252,0.02157,0.21899,0.50435,0.01377
1938,0.21764,0.19404,0.00502,0.16968,0.74671,0.01233,0.18074,0.15791,0.0079,0.18421,0.69712,0.01024,0.19879,0.14932,0.01532,0.16271,0.69757,0.0163,0.05856,0.01237,0.02216,0.2187,0.50414,0.01371
1939,0.21741,0.19391,0.00502,0.16986,0.74644,0.01309,0.18053,0.15775,0.00788,0.18431,0.69684,0.01074,0.19861,0.1492,0.01527,0.16285,0.69732,0.01693,0.05854,0.01212,0.02273,0.21849,0.5038,0.01386
1940,0.21727,0.19368,0.00488,0.17023,0.74611,0.01357,0.18041,0.15752,0.00786,0.18464,0.6965,0.01096,0.19848,0.149,0.01532,0.16319,0.69702,0.0172,0.05846,0.01188,0.02306,0.21856,0.50342,0.01414
1941,0.21727,0.1934,0.00459,0.17073,0.74588,0.01388,0.1804,0.15727,0.00776,0.18508,0.69627,0.01101,0.19845,0.14877,0.01529,0.16363,0.69684,0.01724,0.05835,0.01174,0.0232,0.21869,0.50314,0.0144
1942,0.21731,0.19317,0.00423,0.17133,0.7459,0.01422,0.18041,0.15707,0.00756,0.18559,0.69629,0.01105,0.19846,0.14857,0.01511,0.16413,0.69691,0.01724,0.05826,0.01167,0.02339,0.21868,0.50307,0.01453
1943,0.21731,0.19305,0.00399,0.17213,0.74622,0.0147,0.18041,0.15696,0.00738,0.18623,0.69657,0.01128,0.19848,0.14848,0.0149,0.16474,0.69726,0.01736,0.05827,0.01161,0.02372,0.21853,0.50321,0.01448
1944,0.21732,0.19304,0.004,0.17317,0.7468,0.01525,0.18044,0.15693,0.00731,0.18702,0.69709,0.01175,0.19851,0.14848,0.01483,0.1655,0.69787,0.01771,0.05842,0.01153,0.02411,0.21828,0.50355,0.01429
1945,0.21739,0.19309,0.0042,0.17439,0.74757,0.01573,0.18052,0.15696,0.00735,0.18794,0.69778,0.0123,0.1986,0.14853,0.0149,0.16639,0.69865,0.01815,0.0586,0.0115,0.02441,0.21805,0.50405,0.01407
1946,0.21753,0.19316,0.00439,0.17561,0.74835,0.01614,0.18064,0.15703,0.00745,0.18888,0.69847,0.01276,0.19871,0.14862,0.01504,0.16731,0.69945,0.01851,0.0587,0.01159,0.02456,0.2179,0.50457,0.01388
1947,0.21765,0.19323,0.00443,0.17667,0.74897,0.01653,0.18074,0.15713,0.00757,0.18972,0.69903,0.01318,0.1988,0.14871,0.01517,0.16813,0.70008,0.01886,0.05868,0.0118,0.02462,0.21791,0.50501,0.01381
1948,0.21771,0.19331,0.00437,0.17748,0.74938,0.01686,0.18078,0.15725,0.00772,0.19037,0.6994,0.01356,0.19884,0.14879,0.01529,0.16879,0.7005,0.01926,0.05858,0.01202,0.02469,0.21802,0.5053,0.01382
1949,0.21774,0.19334,0.00429,0.17813,0.74968,0.0171,0.1808,0.15731,0.0079,0.19087,0.69966,0.01381,0.19886,0.14883,0.01544,0.16933,0.70081,0.01966,0.05849,0.01217,0.02482,0.21805,0.50549,0.01383
1950,0.21778,0.19328,0.0043,0.17878,0.74998,0.01729,0.18083,0.15728,0.00807,0.19131,0.69991,0.01396,0.19888,0.14878,0.0156,0.16983,0.70113,0.02001,0.05838,0.01225,0.02491,0.21783,0.50565,0.01375
1951,0.21787,0.19314,0.00441,0.17946,0.75028,0.01748,0.18086,0.1572,0.00815,0.19173,0.70014,0.01411,0.19889,0.14867,0.01571,0.17031,0.70146,0.02031,0.05817,0.01236,0.02489,0.21741,0.50577,0.01354
1952,0.21798,0.19303,0.00456,0.18007,0.75046,0.01759,0.18088,0.15716,0.00813,0.19212,0.70027,0.01427,0.19888,0.1486,0.01569,0.17071,0.70165,0.02051,0.05789,0.01256,0.02479,0.21701,0.50579,0.0133
1953,0.21804,0.19306,0.00469,0.18048,0.7505,0.01746,0.18089,0.15723,0.00802,0.19237,0.70026,0.01429,0.19889,0.14865,0.01558,0.17096,0.7017,0.0205,0.05775,0.01277,0.02475,0.21672,0.50572,0.01313
1954,0.21805,0.19329,0.00474,0.18063,0.75055,0.01699,0.18091,0.15744,0.00795,0.19246,0.70029,0.01401,0.19892,0.14887,0.01549,0.17102,0.70176,0.02014,0.05787,0.0129,0.02478,0.21655,0.50571,0.01312
